comment_id,match_id,platform,days_before_match,comment_date,text,category,is_controversy_match,sentiment_score,sentiment_class
CM002168,M043,YouTube,4,2026-07-02,Anyone know the kickoff time for Belgium vs Japan?,neu,False,0.0,Neutral
CM002169,M043,YouTube,3,2026-07-03,"Queues to get into Lusail Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM002170,M043,TikTok,0,2026-07-06,"Why does Belgium vs Japan cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM002171,M043,X (Twitter),0,2026-07-06,"Just got my tickets for Belgium vs Japan, best day ever!",pos,False,0.6696,Positive
CM002172,M043,Instagram,3,2026-07-03,"Rumors swirling about Belgium's lineup changes, fans are not happy about it.",contro,False,-0.4585,Negative
CM002173,M043,YouTube,0,2026-07-06,"Belgium to win it all, calling it now!",pos,False,0.6239,Positive
CM002174,M043,YouTube,5,2026-07-01,"Why does Belgium vs Japan cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM002175,M043,YouTube,7,2026-06-29,"Heading to Lusail Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM002176,M043,Instagram,0,2026-07-06,"That highlight reel from the last match gave me chills, let's go Belgium!",pos,False,0.4003,Positive
CM002177,M043,X (Twitter),2,2026-07-04,"This lineup for Belgium is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002178,M043,YouTube,4,2026-07-02,What's the weather looking like for Belgium vs Japan at Lusail Stadium?,neu,False,0.3612,Positive
CM002179,M043,YouTube,2,2026-07-04,"This lineup for Belgium is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002180,M043,Instagram,1,2026-07-05,"Japan fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM002181,M043,X (Twitter),0,2026-07-06,"Just got my tickets for Belgium vs Japan, best day ever!",pos,False,0.6696,Positive
CM002182,M043,Instagram,7,2026-06-29,"This lineup for Belgium is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002183,M043,X (Twitter),5,2026-07-01,"Japan fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM002184,M043,Instagram,3,2026-07-03,"Watching Belgium vs Japan with the whole family, can't wait!",pos,False,0.0,Neutral
CM002185,M043,Facebook,3,2026-07-03,"That highlight reel from the last match gave me chills, let's go Belgium!",pos,False,0.4003,Positive
CM002186,M043,YouTube,1,2026-07-05,Best ticket price I've seen all tournament for Belgium vs Japan!,pos,False,0.6696,Positive
CM002187,M043,Facebook,2,2026-07-04,Curious how Belgium lines up against Japan this time.,neu,False,0.3182,Positive
CM002188,M043,X (Twitter),4,2026-07-02,"Heading to Lusail Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM002189,M043,TikTok,4,2026-07-02,"Transit to Lusail Stadium was a nightmare last time, hope they fix it for Belgium vs Japan.",logi,False,0.4404,Positive
CM002190,M043,Instagram,2,2026-07-04,Anyone know the kickoff time for Belgium vs Japan?,neu,False,0.0,Neutral
CM002191,M043,TikTok,3,2026-07-03,"Watching Belgium vs Japan with the whole family, can't wait!",pos,False,0.0,Neutral
CM002192,M043,TikTok,3,2026-07-03,"Watching Belgium vs Japan with the whole family, can't wait!",pos,False,0.0,Neutral
CM002193,M043,Instagram,6,2026-06-30,"Watching Belgium vs Japan with the whole family, can't wait!",pos,False,0.0,Neutral
CM002194,M043,Instagram,0,2026-07-06,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002195,M043,Facebook,0,2026-07-06,"Resale prices for Belgium vs Japan are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM002196,M043,Instagram,3,2026-07-03,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002197,M043,Facebook,1,2026-07-05,Best ticket price I've seen all tournament for Belgium vs Japan!,pos,False,0.6696,Positive
CM002198,M043,YouTube,3,2026-07-03,"Resale prices for Belgium vs Japan are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM002199,M043,Facebook,3,2026-07-03,"Belgium to win it all, calling it now!",pos,False,0.6239,Positive
CM002200,M043,Facebook,0,2026-07-06,Curious how Belgium lines up against Japan this time.,neu,False,0.3182,Positive
CM002201,M043,YouTube,2,2026-07-04,"The atmosphere at Lusail Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002202,M043,Instagram,2,2026-07-04,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002203,M044,X (Twitter),5,2026-07-01,"The atmosphere at Al Bayt Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002204,M044,Facebook,3,2026-07-03,"Brazil are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM002205,M044,Facebook,0,2026-07-06,"That highlight reel from the last match gave me chills, let's go Brazil!",pos,False,0.4003,Positive
CM002206,M044,Instagram,6,2026-06-30,"The atmosphere at Al Bayt Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002207,M044,X (Twitter),7,2026-06-29,"Just got my tickets for Brazil vs Mexico, best day ever!",pos,False,0.6696,Positive
CM002208,M044,YouTube,4,2026-07-02,"That highlight reel from the last match gave me chills, let's go Brazil!",pos,False,0.4003,Positive
CM002209,M044,Instagram,7,2026-06-29,"Can't wait for Brazil vs Mexico, this is going to be electric!",pos,False,0.0,Neutral
CM002210,M044,X (Twitter),0,2026-07-06,Watching the Brazil vs Mexico preview show right now.,neu,False,0.0,Neutral
CM002211,M044,X (Twitter),4,2026-07-02,"Ticket prices for Brazil vs Mexico are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM002212,M044,X (Twitter),5,2026-07-01,"Just got my tickets for Brazil vs Mexico, best day ever!",pos,False,0.6696,Positive
CM002213,M044,Facebook,0,2026-07-06,"Transit to Al Bayt Stadium was a nightmare last time, hope they fix it for Brazil vs Mexico.",logi,False,0.4404,Positive
CM002214,M044,YouTube,2,2026-07-04,"Brazil to win it all, calling it now!",pos,False,0.6239,Positive
CM002215,M044,Facebook,4,2026-07-02,"That highlight reel from the last match gave me chills, let's go Brazil!",pos,False,0.4003,Positive
CM002216,M044,Facebook,5,2026-07-01,"Heading to Al Bayt Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM002217,M044,YouTube,7,2026-06-29,"Brazil to win it all, calling it now!",pos,False,0.6239,Positive
CM002218,M044,TikTok,4,2026-07-02,Curious how Brazil lines up against Mexico this time.,neu,False,0.3182,Positive
CM002219,M044,Facebook,0,2026-07-06,"Brazil to win it all, calling it now!",pos,False,0.6239,Positive
CM002220,M044,YouTube,6,2026-06-30,What's the weather looking like for Brazil vs Mexico at Al Bayt Stadium?,neu,False,0.3612,Positive
CM002221,M044,Instagram,2,2026-07-04,"Rumors swirling about Brazil's lineup changes, fans are not happy about it.",contro,False,-0.4585,Negative
CM002222,M044,X (Twitter),3,2026-07-03,Watching the Brazil vs Mexico preview show right now.,neu,False,0.0,Neutral
CM002223,M044,YouTube,3,2026-07-03,"Brazil to win it all, calling it now!",pos,False,0.6239,Positive
CM002224,M044,Instagram,0,2026-07-06,"This lineup for Brazil is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002225,M044,YouTube,6,2026-06-30,"This lineup for Brazil is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002226,M044,TikTok,1,2026-07-05,"Watching Brazil vs Mexico with the whole family, can't wait!",pos,False,0.0,Neutral
CM002227,M044,TikTok,4,2026-07-02,"Ticket prices for Brazil vs Mexico are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM002228,M044,YouTube,3,2026-07-03,"That highlight reel from the last match gave me chills, let's go Brazil!",pos,False,0.4003,Positive
CM002229,M044,Facebook,5,2026-07-01,"That highlight reel from the last match gave me chills, let's go Brazil!",pos,False,0.4003,Positive
CM002230,M044,TikTok,0,2026-07-06,"Ticket prices for Brazil vs Mexico are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM002231,M044,YouTube,2,2026-07-04,"Watching Brazil vs Mexico with the whole family, can't wait!",pos,False,0.0,Neutral
CM002232,M044,TikTok,3,2026-07-03,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002233,M044,YouTube,7,2026-06-29,"Ticket prices for Brazil vs Mexico are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM002234,M044,YouTube,0,2026-07-06,Best ticket price I've seen all tournament for Brazil vs Mexico!,pos,False,0.6696,Positive
CM002235,M044,YouTube,2,2026-07-04,"Brazil to win it all, calling it now!",pos,False,0.6239,Positive
CM002236,M044,Instagram,0,2026-07-06,"Brazil to win it all, calling it now!",pos,False,0.6239,Positive
CM002237,M044,Instagram,1,2026-07-05,"Watching Brazil vs Mexico with the whole family, can't wait!",pos,False,0.0,Neutral
CM002238,M044,Instagram,6,2026-06-30,"Queues to get into Al Bayt Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM002239,M044,Facebook,1,2026-07-05,Best ticket price I've seen all tournament for Brazil vs Mexico!,pos,False,0.6696,Positive
CM002240,M044,YouTube,3,2026-07-03,"Can't wait for Brazil vs Mexico, this is going to be electric!",pos,False,0.0,Neutral
CM002241,M044,YouTube,5,2026-07-01,"Heading to Al Bayt Stadium this weekend, first time at a match like this.",neu,False,0.3612,Positive
CM002242,M044,X (Twitter),2,2026-07-04,"Can't wait for Brazil vs Mexico, this is going to be electric!",pos,False,0.0,Neutral
CM002243,M044,YouTube,0,2026-07-06,"Just got my tickets for Brazil vs Mexico, best day ever!",pos,False,0.6696,Positive
CM002244,M044,Facebook,0,2026-07-06,"Why does Brazil vs Mexico cost double the group stage matches, feels like a cash grab.",price,False,0.3612,Positive
CM002245,M044,Facebook,1,2026-07-05,"Watching Brazil vs Mexico with the whole family, can't wait!",pos,False,0.0,Neutral
CM002246,M044,Instagram,3,2026-07-03,Feels like Brazil are being treated unfairly by officials again this tournament.,contro,False,0.3612,Positive
CM002247,M044,X (Twitter),0,2026-07-06,"Queues to get into Al Bayt Stadium took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM002248,M044,X (Twitter),0,2026-07-06,"This lineup for Brazil is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002249,M044,X (Twitter),1,2026-07-05,"Watching Brazil vs Mexico with the whole family, can't wait!",pos,False,0.0,Neutral
CM002250,M044,Instagram,6,2026-06-30,Curious how Brazil lines up against Mexico this time.,neu,False,0.3182,Positive
CM002251,M044,Facebook,3,2026-07-03,Reports of a key Brazil player injury are concerning right before this game.,contro,False,-0.4215,Negative
CM002252,M044,Facebook,4,2026-07-02,"Just got my tickets for Brazil vs Mexico, best day ever!",pos,False,0.6696,Positive
CM002253,M044,YouTube,5,2026-07-01,Watching the Brazil vs Mexico preview show right now.,neu,False,0.0,Neutral
CM002254,M044,Facebook,4,2026-07-02,"No clear signage getting to Al Bayt Stadium, missed kickoff because of it.",logi,False,-0.5242,Negative
CM002255,M044,YouTube,5,2026-07-01,"Watching Brazil vs Mexico with the whole family, can't wait!",pos,False,0.0,Neutral
CM002256,M044,TikTok,7,2026-06-29,"Brazil are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM002257,M044,YouTube,2,2026-07-04,Anyone know the kickoff time for Brazil vs Mexico?,neu,False,0.0,Neutral
CM002258,M044,YouTube,3,2026-07-03,"That highlight reel from the last match gave me chills, let's go Brazil!",pos,False,0.4003,Positive
CM002259,M044,YouTube,2,2026-07-04,"Brazil are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM002260,M044,Instagram,5,2026-07-01,"This lineup for Brazil is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002261,M044,Facebook,1,2026-07-05,"Mexico fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM002262,M044,Instagram,0,2026-07-06,"The atmosphere at Al Bayt Stadium is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002263,M044,TikTok,7,2026-06-29,"Can barely afford tickets anymore, prices have gone way too high this year.",price,False,0.0,Neutral
CM002264,M044,YouTube,0,2026-07-06,"Rumors swirling about Brazil's lineup changes, fans are not happy about it.",contro,False,-0.4585,Negative
CM002265,M044,TikTok,4,2026-07-02,"Watching Brazil vs Mexico with the whole family, can't wait!",pos,False,0.0,Neutral
CM002266,M044,TikTok,7,2026-06-29,"Mexico fans travelling in huge numbers, respect for the support!",pos,False,0.8122,Positive
CM002267,M044,X (Twitter),6,2026-06-30,"This lineup for Brazil is exactly what we needed, love it!",pos,False,0.6696,Positive
CM002268,M044,Facebook,0,2026-07-06,"Can't wait for Brazil vs Mexico, this is going to be electric!",pos,False,0.0,Neutral
CM002269,M044,TikTok,0,2026-07-06,Best ticket price I've seen all tournament for Brazil vs Mexico!,pos,False,0.6696,Positive
CM002270,M044,YouTube,1,2026-07-05,"Ticket prices for Brazil vs Mexico are honestly outrageous, pricing out real fans.",price,False,0.0,Neutral
CM002271,M045,X (Twitter),3,2026-07-04,Curious how Argentina lines up against France this time.,neu,False,0.3182,Positive
CM002272,M045,Instagram,1,2026-07-06,"Just got my tickets for Argentina vs France, best day ever!",pos,False,0.6696,Positive
CM002273,M045,Instagram,1,2026-07-06,"The atmosphere at Ahmad Bin Ali is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002274,M045,TikTok,2,2026-07-05,"Watching Argentina vs France with the whole family, can't wait!",pos,False,0.0,Neutral
CM002275,M045,Instagram,3,2026-07-04,"Resale prices for Argentina vs France are out of control, scalpers ruining it for everyone.",price,False,-0.25,Negative
CM002276,M045,Facebook,1,2026-07-06,Watching the Argentina vs France preview show right now.,neu,False,0.0,Neutral
CM002277,M045,TikTok,1,2026-07-06,Best ticket price I've seen all tournament for Argentina vs France!,pos,False,0.6696,Positive
CM002278,M045,YouTube,4,2026-07-03,Feels like Argentina are being treated unfairly by officials again this tournament.,contro,False,0.3612,Positive
CM002279,M045,X (Twitter),1,2026-07-06,"That highlight reel from the last match gave me chills, let's go Argentina!",pos,False,0.4003,Positive
CM002280,M045,YouTube,4,2026-07-03,"Watching Argentina vs France with the whole family, can't wait!",pos,False,0.0,Neutral
CM002281,M045,TikTok,1,2026-07-06,"The atmosphere at Ahmad Bin Ali is going to be insane, so hyped!",pos,False,-0.4574,Negative
CM002282,M045,Facebook,2,2026-07-05,What's the weather looking like for Argentina vs France at Ahmad Bin Ali?,neu,False,0.3612,Positive
CM002283,M045,Instagram,0,2026-07-07,"Watching Argentina vs France with the whole family, can't wait!",pos,False,0.0,Neutral
CM002284,M045,TikTok,2,2026-07-05,"That highlight reel from the last match gave me chills, let's go Argentina!",pos,False,0.4003,Positive
CM002285,M045,Instagram,2,2026-07-05,"Argentina are looking unstoppable this tournament, so proud!",pos,False,0.5398,Positive
CM002286,M045,Instagram,0,2026-07-07,Watching the Argentina vs France preview show right now.,neu,False,0.0,Neutral
CM002287,M045,X (Twitter),7,2026-06-30,"Queues to get into Ahmad Bin Ali took over an hour, really needs sorting out.",logi,False,0.0,Neutral
CM002288,M045,Facebook,1,2026-07-06,Curious how Argentina lines up against France this time.,neu,False,0.3182,Positive
